run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score
20260520_152150,patient_04,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:09.688177,1,200,4.93305429999964,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:14.629257,1,200,4.617807399999947,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:19.594801,1,200,8.599668300001213,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,4,0.8,0.8,0.8
20260520_152150,patient_04,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:28.203564,1,200,9.52211669999997,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,4,0.8,0.8,0.8
20260520_152150,patient_04,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:37.733450,1,200,9.493880400001217,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,4,0.8,0.8,0.8
20260520_152150,patient_05,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:47.282339,1,200,6.943062600001213,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285
20260520_152150,patient_05,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:54.234828,1,200,6.893341599999985,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285
20260520_152150,patient_05,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:01.135352,1,200,7.5277933999987,0.375,0.3333333333333333,0.35294117647058826,6,5,0.2222222222222222,0.7857142857142857,0.503968253968254
20260520_152150,patient_05,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:08.715084,1,200,6.705451199999516,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285
20260520_152150,patient_05,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:15.428738,1,200,5.844429599999785,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285
20260520_152150,patient_05,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:21.280500,1,200,4.484397700000045,0.375,0.3333333333333333,0.35294117647058826,6,5,0.0,0.7857142857142857,0.39285714285714285
20260520_152150,patient_05,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:25.850139,1,200,7.579087400001299,0.0,0.0,0.0,9,8,1.0,1.0,1.0
20260520_152150,patient_05,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:33.438638,1,200,7.730847099999664,0.0,0.0,0.0,9,8,1.0,1.0,1.0
20260520_152150,patient_05,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:41.178248,1,200,8.766932500000621,0.0,0.0,0.0,9,8,1.0,1.0,1.0
20260520_152150,patient_05,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:50.108914,1,200,8.118741899999804,0.125,0.1111111111111111,0.11764705882352941,8,7,0.8571428571428572,0.9375,0.8973214285714286
20260520_152150,patient_05,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:36:58.237932,1,200,7.979359499999191,0.125,0.1111111111111111,0.11764705882352941,8,7,0.8571428571428572,0.9375,0.8973214285714286
20260520_152150,patient_05,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:06.226703,1,200,8.833974900000612,0.125,0.1111111111111111,0.11764705882352941,8,7,0.8571428571428572,0.9375,0.8973214285714286
20260520_152150,patient_05,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:15.375272,1,200,8.28040510000028,0.125,0.1111111111111111,0.11764705882352941,8,7,0.8571428571428572,0.9375,0.8973214285714286
20260520_152150,patient_05,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:23.666126,1,200,6.854953100000785,0.125,0.1111111111111111,0.11764705882352941,8,7,0.8571428571428572,0.9375,0.8973214285714286
20260520_152150,patient_05,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:30.530377,1,200,6.452033499999743,0.125,0.1111111111111111,0.11764705882352941,8,7,0.8571428571428572,0.9375,0.8973214285714286
20260520_152150,patient_05,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:37.413406,1,200,6.994915799999944,0.125,0.1111111111111111,0.11764705882352941,8,7,0.8571428571428572,0.9375,0.8973214285714286
20260520_152150,patient_05,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:44.419393,1,200,5.725832599999194,0.125,0.1111111111111111,0.11764705882352941,8,7,0.8571428571428572,0.9375,0.8973214285714286
20260520_152150,patient_05,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:50.153884,1,200,7.120962700000746,0.125,0.1111111111111111,0.11764705882352941,8,7,0.8571428571428572,0.9375,0.8973214285714286
20260520_152150,patient_06,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:57.337619,1,200,2.3851825000001554,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857
20260520_152150,patient_06,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:37:59.732767,1,200,5.200483000000531,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857
20260520_152150,patient_06,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:04.942171,1,200,2.1342992999998387,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857
20260520_152150,patient_06,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:07.119905,1,200,2.6398757999995723,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857
20260520_152150,patient_06,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:09.767955,1,200,2.7012948999999935,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857
20260520_152150,patient_06,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:12.476222,1,200,2.826209299999391,0.6,0.6,0.6,2,2,0.0,0.5714285714285714,0.2857142857142857
20260520_152150,patient_06,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:15.375744,1,200,4.511447200000475,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260520_152150,patient_06,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:19.894910,1,200,4.202645000001212,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260520_152150,patient_06,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:24.105696,1,200,3.656704900000477,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260520_152150,patient_06,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:27.895209,1,200,3.459771900001215,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260520_152150,patient_06,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:31.363978,1,200,4.5663213999996515,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260520_152150,patient_06,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:35.951261,1,200,5.291240399999879,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260520_152150,patient_06,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:41.512982,1,200,4.587241000001086,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260520_152150,patient_06,16,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:46.111964,1,200,5.884177199999613,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260520_152150,patient_06,16,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:52.006276,1,200,4.699764499999219,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
20260520_152150,patient_06,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:38:57.049728,1,200,6.9491046000002825,0.2,0.2,0.20000000000000004,4,4,0.8888888888888888,0.8888888888888888,0.8888888888888888
